start_date,end_date,nhs_fy,org_type,org_code,org_name,variable_type,variable_a,variable_b,statistic,measure,value
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,count,at_caseness,3640
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,count,not_at_caseness,826
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,count,improvement,2482
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,percentage,improvement,55.5
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,count,deterioration,305
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,percentage,deterioration,6.8
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,count,no_reliable_change,1578
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,percentage,no_reliable_change,35.3
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,count,reliable_recovery,1704
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,percentage,reliable_recovery,46.7
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,count,recovery,1877
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other Mental Health problems,Other,percentage,recovery,51.4
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,count,referrals_received,13441
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,count,finished_course_treatment,4339
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,count,at_caseness,3808
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,count,not_at_caseness,527
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,count,improvement,2732
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,percentage,improvement,63
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,count,deterioration,260
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,percentage,deterioration,6
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,count,no_reliable_change,1277
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,percentage,no_reliable_change,29.4
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,count,reliable_recovery,1827
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,percentage,reliable_recovery,47.9
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,count,recovery,2015
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Other recorded problems,NA,percentage,recovery,52.9
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,count,referrals_received,822663
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,count,finished_course_treatment,44890
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,count,at_caseness,39691
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,count,not_at_caseness,4723
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,count,improvement,26265
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,percentage,improvement,58.5
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,count,deterioration,2997
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,percentage,deterioration,6.7
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,count,no_reliable_change,13972
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,percentage,no_reliable_change,31.1
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,count,reliable_recovery,16925
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,percentage,reliable_recovery,42.1
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,count,recovery,18348
2023-04-01,2024-03-31,fy2324,England,All,All,Presenting Complaint,Not stated/Not known/Invalid,Not stated/Not known/Invalid,percentage,recovery,45.7
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,count,referrals_received,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,count,finished_course_treatment,111398
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,count,at_caseness,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,count,not_at_caseness,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,count,improvement,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,percentage,improvement,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,count,deterioration,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,percentage,deterioration,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,count,no_reliable_change,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,percentage,no_reliable_change,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,count,reliable_recovery,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,percentage,reliable_recovery,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,count,recovery,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,All ADSM,Total,percentage,recovery,NA
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,count,referrals_received,443346
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,count,finished_course_treatment,288049
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,count,at_caseness,276319
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,count,not_at_caseness,11578
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,count,improvement,192462
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,percentage,improvement,66.8
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,count,deterioration,18522
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,percentage,deterioration,6.4
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,count,no_reliable_change,73955
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,percentage,no_reliable_change,25.7
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,count,reliable_recovery,127795
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,percentage,reliable_recovery,46.2
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,count,recovery,137122
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Depression,NA,percentage,recovery,49.6
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,referrals_received,492121
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,finished_course_treatment,330280
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,at_caseness,312069
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,not_at_caseness,17922
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,improvement,228576
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,improvement,69.2
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,deterioration,17292
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,deterioration,5.2
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,no_reliable_change,80875
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,no_reliable_change,24.5
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,reliable_recovery,153554
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,reliable_recovery,49.2
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,count,recovery,161826
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,All,percentage,recovery,51.8
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,referrals_received,6738
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,finished_course_treatment,4635
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,at_caseness,4360
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,not_at_caseness,274
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,improvement,2705
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,improvement,58.4
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,deterioration,356
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,deterioration,7.7
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,no_reliable_change,1529
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,no_reliable_change,33
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,reliable_recovery,1442
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,reliable_recovery,33.1
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,count,recovery,1535
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Agoraphobia,percentage,recovery,35.2
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,referrals_received,249844
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,finished_course_treatment,176280
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,at_caseness,166875
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,not_at_caseness,9214
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,improvement,126443
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,percentage,improvement,71.7
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,deterioration,8169
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,percentage,deterioration,4.6
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,no_reliable_change,39639
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,percentage,no_reliable_change,22.5
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,reliable_recovery,91423
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,percentage,reliable_recovery,54.7
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,count,recovery,96283
2024-04-01,2025-03-31,fy2425,England,All,All,Presenting Complaint,Anxiety and stress related disorders,Generalised anxiety disorder,percentage,recovery,57.6
